city,date,aqi,pm25,pm10,no2,so2,o3,co,data_quality,aqi_yesterday,pm25_lag1,pm10_lag1,so2_lag1,no2_lag1,pm25_lag1_sq,aqi_7day_avg,aqi_30day_avg,aqi_3day_avg,aqi_momentum,aqi_3day_change,aqi_target,month,is_winter,is_monsoon,is_industrial_peak,winter_industrial
Angul,2019-04-17,218.94,106.68,148.19,35.66,24.72,18.71,1.53,synthetic_nonlinear,218.09,100.53,143.48,22.73,37.03,10106.2809,226.6214285714286,222.65866666666668,219.59666666666666,-8.531428571428592,-1.5066666666666606,208.75,4,0,0,0,0
Angul,2019-04-18,208.75,93.03,145.91,37.31,23.98,19.08,1.46,synthetic_nonlinear,218.94,106.68,148.19,24.72,35.66,11380.622400000002,225.06714285714287,223.35066666666665,217.08666666666667,-6.127142857142871,1.8533333333333246,214.39,4,0,0,0,0
Angul,2019-04-19,214.39,90.2,137.32,36.18,23.87,18.9,1.52,synthetic_nonlinear,208.75,93.03,145.91,23.98,37.31,8654.5809,220.03,223.25366666666665,215.26,-11.280000000000001,-6.509999999999991,210.99,4,0,0,0,0
Angul,2019-04-20,210.99,99.96,150.36,36.71,22.36,18.5,1.46,synthetic_nonlinear,214.39,90.2,137.32,23.87,36.18,8136.040000000001,217.71142857142857,223.54633333333334,214.02666666666664,-3.3214285714285836,0.36333333333334394,200.14,4,0,0,0,0
Angul,2019-04-21,200.14,87.01,137.24,30.75,20.63,17.57,1.4,synthetic_nonlinear,210.99,99.96,150.36,22.36,36.71,9992.0016,215.98,223.93133333333336,211.37666666666667,-4.989999999999981,-0.38666666666665606,262.32,4,0,0,0,0
Angul,2019-04-22,262.32,128.62,176.02,44.24,28.51,23.71,1.84,synthetic_nonlinear,200.14,87.01,137.24,20.63,30.75,7570.740100000001,212.21857142857144,223.63933333333335,208.50666666666666,-12.07857142857145,-8.366666666666674,241.47,4,0,0,0,0
Angul,2019-04-23,241.47,112.06,169.79,41.69,25.51,21.98,1.7,synthetic_nonlinear,262.32,128.62,176.02,28.51,44.24,16543.1044,219.0885714285714,225.75,224.48333333333335,43.23142857142858,37.836666666666645,236.18,4,0,0,0,0
Angul,2019-04-24,236.18,116.82,155.28,40.09,25.61,21.56,1.67,synthetic_nonlinear,241.47,112.06,169.79,25.51,41.69,12557.4436,222.4285714285714,227.30100000000002,234.64333333333335,19.04142857142861,6.826666666666654,254.22,4,0,0,0,0
Angul,2019-04-25,254.22,132.45,175.13,43.96,27.59,23.12,1.77,synthetic_nonlinear,236.18,116.82,155.28,25.61,40.09,13646.9124,224.89142857142858,227.62399999999997,246.65666666666667,11.28857142857143,-10.47666666666666,229.68,4,0,0,0,0
Angul,2019-04-26,229.68,107.38,153.36,33.67,24.88,19.88,1.61,synthetic_nonlinear,254.22,132.45,175.13,27.59,43.96,17543.0025,231.38714285714286,228.924,243.95666666666668,22.832857142857137,10.263333333333321,244.39,4,0,0,0,0
Angul,2019-04-27,244.39,120.47,167.66,42.36,27.84,22.39,1.71,synthetic_nonlinear,229.68,107.38,153.36,24.88,33.67,11530.464399999999,233.57142857142858,229.40033333333335,240.02666666666664,-3.891428571428577,-10.346666666666636,208.84,4,0,0,0,0
Angul,2019-04-28,208.84,100.81,149.0,35.86,21.42,19.86,1.45,synthetic_nonlinear,244.39,120.47,167.66,27.84,42.36,14513.0209,238.34285714285713,230.6783333333333,242.76333333333332,6.047142857142859,1.6266666666666652,196.29,4,0,0,0,0
Angul,2019-04-29,196.29,93.72,127.13,33.48,19.26,17.63,1.37,synthetic_nonlinear,208.84,100.81,149.0,21.42,35.86,10162.6561,239.58571428571432,230.69666666666666,227.63666666666666,-30.745714285714314,-18.796666666666653,198.2,4,0,0,0,0
Angul,2019-04-30,198.2,90.96,130.27,33.23,21.51,18.27,1.39,synthetic_nonlinear,196.29,93.72,127.13,19.26,33.48,8783.4384,230.15285714285716,230.09633333333332,216.50666666666666,-33.862857142857166,-20.21666666666667,206.95,4,0,0,0,0
Angul,2019-05-01,206.95,94.82,136.78,35.82,24.53,17.15,1.45,synthetic_nonlinear,198.2,90.96,130.27,21.51,33.23,8273.721599999999,223.9714285714286,229.99599999999998,201.10999999999999,-25.7714285714286,-2.9099999999999966,225.34,5,0,0,0,0
Angul,2019-05-02,225.34,107.83,153.68,39.02,23.98,19.94,1.56,synthetic_nonlinear,206.95,94.82,136.78,24.53,35.82,8990.8324,219.79571428571427,230.39566666666667,200.48,-12.84571428571428,6.469999999999999,226.77,5,0,0,0,0
Angul,2019-05-03,226.77,103.43,155.4,40.46,26.04,19.59,1.55,synthetic_nonlinear,225.34,107.83,153.68,23.98,39.02,11627.3089,215.67000000000002,230.85166666666663,210.16333333333333,9.669999999999987,15.176666666666677,213.09,5,0,0,0,0
Angul,2019-05-04,213.09,98.88,149.08,38.06,25.36,20.27,1.51,synthetic_nonlinear,226.77,103.43,155.4,26.04,40.46,10697.764900000002,215.25428571428571,231.67633333333333,219.68666666666664,11.515714285714296,7.083333333333371,229.08,5,0,0,0,0
Angul,2019-05-05,229.08,107.99,150.1,43.04,25.27,21.7,1.6,synthetic_nonlinear,213.09,98.88,149.08,25.36,38.06,9777.2544,210.78285714285715,231.14066666666668,221.73333333333335,2.30714285714285,-8.643333333333345,197.61,5,0,0,0,0
Angul,2019-05-06,197.61,85.6,133.94,34.36,22.92,16.82,1.39,synthetic_nonlinear,229.08,107.99,150.1,25.27,43.04,11661.8401,213.67428571428567,229.93466666666666,222.98000000000002,15.405714285714339,6.099999999999994,229.47,5,0,0,0,0
Angul,2019-05-07,229.47,110.74,154.02,36.91,27.25,21.3,1.61,synthetic_nonlinear,197.61,85.6,133.94,22.92,34.36,7327.359999999999,213.86285714285714,227.48633333333333,213.26,-16.252857142857124,-15.649999999999977,214.55,5,0,0,0,0
Angul,2019-05-08,214.55,99.92,147.45,33.26,24.3,17.93,1.52,synthetic_nonlinear,229.47,110.74,154.02,27.25,36.91,12263.3476,218.33,225.35833333333332,218.72,11.139999999999986,10.75,208.73,5,0,0,0,0
Angul,2019-05-09,208.73,97.11,143.49,37.67,23.05,18.91,1.46,synthetic_nonlinear,214.55,99.92,147.45,24.3,33.26,9984.0064,219.4157142857143,223.51066666666668,213.87666666666667,-4.86571428571429,0.6733333333333462,229.02,5,0,0,0,0
Angul,2019-05-10,229.02,106.42,158.58,37.48,22.92,20.79,1.61,synthetic_nonlinear,208.73,97.11,143.49,23.05,37.67,9430.3521,217.04285714285714,222.09133333333332,217.58333333333334,-8.312857142857155,-8.853333333333353,208.01,5,0,0,0,0
Angul,2019-05-11,208.01,94.36,142.62,33.89,21.39,18.5,1.46,synthetic_nonlinear,229.02,106.42,158.58,22.92,37.48,11325.216400000001,217.3642857142857,222.06466666666668,217.4333333333333,11.65571428571431,11.586666666666702,193.31,5,0,0,0,0
Angul,2019-05-12,193.31,86.43,127.57,33.09,22.24,16.37,1.35,synthetic_nonlinear,208.01,94.36,142.62,21.39,33.89,8903.8096,216.63857142857142,220.8646666666667,215.25333333333333,-8.628571428571433,-7.243333333333339,187.06,5,0,0,0,0
Angul,2019-05-13,187.06,86.12,134.32,31.43,20.2,17.74,1.31,synthetic_nonlinear,193.31,86.43,127.57,22.24,33.09,7470.144900000001,211.5285714285714,219.621,210.11333333333334,-18.21857142857141,-16.80333333333334,196.25,5,0,0,0,0
Angul,2019-05-14,196.25,87.9,136.71,31.91,21.29,18.52,1.37,synthetic_nonlinear,187.06,86.12,134.32,20.2,31.43,7416.6544,210.02142857142857,218.41933333333333,196.12666666666667,-22.96142857142857,-9.066666666666663,216.46,5,0,0,0,0
Angul,2019-05-15,216.46,98.46,152.0,34.5,23.68,19.93,1.51,synthetic_nonlinear,196.25,87.9,136.71,21.29,31.91,7726.410000000001,205.2757142857143,217.412,192.20666666666668,-9.025714285714287,4.043333333333322,188.72,5,0,0,0,0
Angul,2019-05-16,188.72,88.06,129.42,34.01,21.78,17.51,1.32,synthetic_nonlinear,216.46,98.46,152.0,23.68,34.5,9694.371599999999,205.54857142857145,217.48633333333333,199.92333333333332,10.911428571428559,16.53666666666669,214.09,5,0,0,0,0
Angul,2019-05-17,214.09,97.79,153.95,33.92,21.78,20.14,1.49,synthetic_nonlinear,188.72,88.06,129.42,21.78,34.01,7754.5636,202.69,216.50733333333332,200.4766666666667,-13.969999999999999,-11.756666666666689,228.27,5,0,0,0,0
Angul,2019-05-18,228.27,112.77,159.11,37.28,23.28,21.86,1.58,synthetic_nonlinear,214.09,97.79,153.95,21.78,33.92,9562.884100000001,200.55714285714288,216.34566666666666,206.42333333333332,13.532857142857125,7.666666666666686,231.29,5,0,0,0,0
Angul,2019-05-19,231.29,109.47,159.22,40.09,25.22,22.07,1.63,synthetic_nonlinear,228.27,112.77,159.11,23.28,37.28,12717.0729,203.45142857142858,216.99633333333335,210.36,24.81857142857143,17.909999999999997,219.5,5,0,0,0,0
Angul,2019-05-20,219.5,105.6,140.36,38.05,24.96,19.03,1.55,synthetic_nonlinear,231.29,109.47,159.22,25.22,40.09,11983.6809,208.87714285714287,217.55966666666666,224.54999999999998,22.41285714285712,6.740000000000009,302.43,5,0,0,0,0
Angul,2019-05-21,302.43,163.56,209.48,48.14,33.58,27.26,2.11,synthetic_nonlinear,219.5,105.6,140.36,24.96,38.05,11151.359999999999,213.51142857142855,217.84333333333333,226.35333333333332,5.988571428571447,-6.853333333333325,266.38,5,0,0,0,0
Angul,2019-05-22,266.38,136.39,185.78,46.21,29.8,24.23,1.86,synthetic_nonlinear,302.43,163.56,209.48,33.58,48.14,26751.8736,228.68,221.253,251.07333333333335,73.75,51.356666666666655,254.09,5,0,0,0,0
Angul,2019-05-23,254.09,126.35,177.67,43.35,28.36,21.63,1.79,synthetic_nonlinear,266.38,136.39,185.78,29.8,46.21,18602.232099999997,235.8114285714286,221.38833333333332,262.77000000000004,30.568571428571403,3.609999999999957,231.05,5,0,0,0,0
Angul,2019-05-24,231.05,114.98,160.18,40.89,25.92,20.71,1.61,synthetic_nonlinear,254.09,126.35,177.67,28.36,43.35,15964.322499999998,245.15000000000003,221.809,274.3,8.93999999999997,-20.210000000000008,238.38,5,0,0,0,0
Angul,2019-05-25,238.38,114.73,171.22,40.2,24.69,19.94,1.65,synthetic_nonlinear,231.05,114.98,160.18,25.92,40.89,13220.4004,247.57285714285715,221.638,250.50666666666666,-16.522857142857134,-19.45666666666665,228.65,5,0,0,0,0
Angul,2019-05-26,228.65,110.07,155.36,40.26,25.2,20.59,1.59,synthetic_nonlinear,238.38,114.73,171.22,24.69,40.2,13162.9729,249.01714285714283,221.11,241.17333333333332,-10.637142857142834,-2.7933333333333223,207.35,5,0,0,0,0
Angul,2019-05-27,207.35,93.91,140.2,36.54,22.79,18.67,1.45,synthetic_nonlinear,228.65,110.07,155.36,25.2,40.26,12115.404899999998,248.64000000000001,221.07566666666665,232.6933333333333,-19.99000000000001,-4.043333333333294,209.54,5,0,0,0,0
Angul,2019-05-28,209.54,100.9,143.68,35.66,22.89,19.35,1.46,synthetic_nonlinear,207.35,93.91,140.2,22.79,36.54,8819.088099999999,246.9042857142857,219.841,224.79333333333332,-39.5542857142857,-17.443333333333328,210.91,5,0,0,0,0
Angul,2019-05-29,210.91,96.41,144.96,36.52,23.3,20.36,1.48,synthetic_nonlinear,209.54,100.9,143.68,22.89,35.66,10180.810000000001,233.6342857142857,219.86433333333335,215.17999999999998,-24.094285714285718,-5.639999999999986,212.2,5,0,0,0,0
Angul,2019-05-30,212.2,99.38,141.1,38.38,22.57,19.5,1.48,synthetic_nonlinear,210.91,96.41,144.96,23.3,36.52,9294.8881,225.71,220.35166666666666,209.26666666666665,-14.800000000000011,1.643333333333345,209.83,5,0,0,0,0
Angul,2019-05-31,209.83,91.99,141.49,38.22,23.6,17.75,1.48,synthetic_nonlinear,212.2,99.38,141.1,22.57,38.38,9876.384399999999,219.72571428571428,220.81833333333333,210.88333333333333,-7.525714285714287,1.3166666666666629,208.08,5,0,0,0,0
Angul,2019-06-01,208.08,95.23,144.2,38.43,21.98,19.26,1.47,synthetic_nonlinear,209.83,91.99,141.49,23.6,38.22,8462.1601,216.6942857142857,220.9143333333333,210.98000000000002,-6.8642857142857,-1.1500000000000057,190.64,6,0,0,0,0
Angul,2019-06-02,190.64,82.94,131.07,30.08,21.58,15.92,1.35,synthetic_nonlinear,208.08,95.23,144.2,21.98,38.43,9068.752900000001,212.36571428571432,220.339,210.03666666666666,-4.285714285714306,-1.9566666666666492,209.43,6,0,0,0,0
Angul,2019-06-03,209.43,96.53,141.07,34.29,23.3,18.82,1.48,synthetic_nonlinear,190.64,82.94,131.07,21.58,30.08,6879.0436,206.93571428571428,219.13466666666667,202.85,-16.295714285714297,-12.210000000000008,221.89,6,0,0,0,0
Angul,2019-06-04,221.89,107.18,149.99,40.69,23.55,20.15,1.54,synthetic_nonlinear,209.43,96.53,141.07,23.3,34.29,9318.0409,207.23285714285717,219.01266666666666,202.71666666666667,2.197142857142836,6.713333333333338,189.01,6,0,0,0,0
Angul,2019-06-05,189.01,78.41,125.74,34.31,21.84,17.12,1.33,synthetic_nonlinear,221.89,107.18,149.99,23.55,40.69,11487.552400000002,208.99714285714285,218.773,207.31999999999996,12.892857142857139,14.570000000000022,192.05,6,0,0,0,0
Angul,2019-06-06,192.05,89.95,129.51,31.38,21.64,17.94,1.35,synthetic_nonlinear,189.01,78.41,125.74,21.84,34.31,6148.1281,205.8685714285714,218.48633333333333,206.77666666666664,-16.858571428571423,-17.76666666666665,187.02,6,0,0,0,0
Angul,2019-06-07,187.02,82.71,128.82,32.27,22.35,17.16,1.31,synthetic_nonlinear,192.05,89.95,129.51,21.64,31.38,8091.0025000000005,202.99,217.239,200.98333333333335,-10.939999999999998,-8.933333333333337,197.31,6,0,0,0,0
Angul,2019-06-08,197.31,89.37,137.33,31.07,18.96,18.88,1.39,synthetic_nonlinear,187.02,82.71,128.82,22.35,32.27,6840.944099999999,199.73142857142858,216.3213333333333,189.36,-12.71142857142857,-2.3400000000000034,200.02,6,0,0,0,0
Angul,2019-06-09,200.02,94.37,142.23,35.59,21.03,17.34,1.37,synthetic_nonlinear,197.31,89.37,137.33,18.96,31.07,7986.996900000001,198.19285714285712,215.9406666666667,192.1266666666667,-0.8828571428571195,5.183333333333309,206.21,6,0,0,0,0
Angul,2019-06-10,206.21,96.07,143.19,34.8,22.06,17.83,1.44,synthetic_nonlinear,200.02,94.37,142.23,21.03,35.59,8905.6969,199.53285714285715,214.97400000000002,194.78333333333333,0.48714285714285666,5.236666666666679,217.04,6,0,0,0,0
Angul,2019-06-11,217.04,95.27,146.72,33.7,24.2,19.53,1.52,synthetic_nonlinear,206.21,96.07,143.19,22.06,34.8,9229.444899999999,199.07285714285715,214.91400000000002,201.17999999999998,7.137142857142862,5.03000000000003,204.25,6,0,0,0,0
Angul,2019-06-12,204.25,89.03,138.29,37.95,22.66,18.85,1.42,synthetic_nonlinear,217.04,95.27,146.72,24.2,33.7,9076.372899999998,198.38000000000002,215.705,207.75666666666666,18.659999999999968,9.283333333333331,196.3,6,0,0,0,0
Angul,2019-06-13,196.3,94.63,132.22,33.97,20.68,15.24,1.37,synthetic_nonlinear,204.25,89.03,138.29,22.66,37.95,7926.3409,200.55714285714288,216.278,209.16666666666666,3.6928571428571217,-4.916666666666657,198.33,6,0,0,0,0
Angul,2019-06-14,198.33,92.68,133.33,29.83,20.6,18.2,1.39,synthetic_nonlinear,196.3,94.63,132.22,20.68,33.97,8954.836899999998,201.16428571428568,216.27966666666666,205.86333333333334,-4.864285714285671,-9.563333333333333,187.16,6,0,0,0,0
Angul,2019-06-15,187.16,85.45,125.07,32.33,20.8,16.52,1.3,synthetic_nonlinear,198.33,92.68,133.33,20.6,29.83,8589.582400000001,202.78,215.6753333333333,199.6266666666667,-4.449999999999989,-1.296666666666681,206.91,6,0,0,0,0
Angul,2019-06-16,206.91,96.28,145.19,33.88,21.18,19.59,1.46,synthetic_nonlinear,187.16,85.45,125.07,20.8,32.33,7301.7025,201.32999999999998,215.62333333333336,193.93000000000004,-14.169999999999987,-6.770000000000039,194.07,6,0,0,0,0
Angul,2019-06-17,194.07,80.56,135.78,34.95,20.6,16.8,1.37,synthetic_nonlinear,206.91,96.28,145.19,21.18,33.88,9269.8384,202.31428571428572,215.38400000000001,197.46666666666667,4.59571428571428,9.443333333333328,210.01,6,0,0,0,0
Angul,2019-06-18,210.01,94.36,141.11,35.78,22.68,19.89,1.48,synthetic_nonlinear,194.07,80.56,135.78,20.6,34.95,6489.913600000001,200.57999999999998,214.244,196.04666666666665,-6.509999999999991,-1.9766666666666595,202.04,6,0,0,0,0
Angul,2019-06-19,202.04,87.84,137.34,33.64,23.84,19.07,1.41,synthetic_nonlinear,210.01,94.36,141.11,22.68,35.78,8903.8096,199.57571428571427,213.53466666666665,203.66333333333333,10.434285714285721,6.346666666666664,212.17,6,0,0,0,0
Angul,2019-06-20,212.17,96.65,143.7,38.63,22.78,18.81,1.48,synthetic_nonlinear,202.04,87.84,137.34,23.84,33.64,7715.865600000001,199.26,212.95266666666666,202.04,2.780000000000001,0.0,204.78,6,0,0,0,0
Angul,2019-06-21,204.78,88.66,136.74,33.65,21.88,17.69,1.44,synthetic_nonlinear,212.17,96.65,143.7,22.78,38.63,9341.222500000002,201.52714285714288,209.94400000000002,208.07333333333335,10.64285714285711,4.096666666666636,197.39,6,0,0,0,0
Angul,2019-06-22,197.39,94.62,133.54,34.56,22.5,17.71,1.38,synthetic_nonlinear,204.78,88.66,136.74,21.88,33.65,7860.5956,202.4485714285714,207.89066666666668,206.33,2.331428571428603,-1.5500000000000114,248.04,6,0,0,0,0
Angul,2019-06-23,248.04,120.62,168.74,38.91,28.93,24.23,1.74,synthetic_nonlinear,197.39,94.62,133.54,22.5,34.56,8952.9444,203.91000000000003,206.0006666666667,204.78,-6.520000000000039,-7.390000000000015,242.28,6,0,0,0,0
Angul,2019-06-24,242.28,113.5,168.84,40.48,29.17,21.64,1.71,synthetic_nonlinear,248.04,120.62,168.74,28.93,38.91,14549.184400000002,209.78571428571428,206.567,216.73666666666668,38.254285714285714,31.303333333333313,281.45,6,0,0,0,0
Angul,2019-06-25,281.45,152.9,194.14,48.51,31.21,24.74,1.94,synthetic_nonlinear,242.28,113.5,168.84,29.17,40.48,12882.25,216.67285714285714,206.697,229.23666666666668,25.60714285714286,13.043333333333322,249.06,6,0,0,0,0
Angul,2019-06-26,249.06,126.89,170.91,44.32,28.28,20.25,1.75,synthetic_nonlinear,281.45,152.9,194.14,31.21,48.51,23378.410000000003,226.87857142857143,208.457,257.25666666666666,54.571428571428555,24.193333333333328,243.94,6,0,0,0,0
Angul,2019-06-27,243.94,121.08,168.53,41.02,25.83,21.57,1.69,synthetic_nonlinear,249.06,126.89,170.91,28.28,44.32,16101.0721,233.5957142857143,209.84733333333332,257.59666666666664,15.464285714285694,-8.536666666666633,211.33,6,0,0,0,0
Angul,2019-06-28,211.33,90.88,144.22,36.81,23.21,18.58,1.47,synthetic_nonlinear,243.94,121.08,168.53,25.83,41.02,14660.366399999999,238.1342857142857,210.994,258.15,5.805714285714288,-14.20999999999998,256.91,6,0,0,0,0
Angul,2019-06-29,256.91,124.1,177.78,42.74,28.67,23.9,1.8,synthetic_nonlinear,211.33,90.88,144.22,23.21,36.81,8259.1744,239.07,211.00799999999998,234.77666666666667,-27.73999999999998,-23.44666666666666,214.04,6,0,0,0,0
Angul,2019-06-30,214.04,95.86,150.4,37.23,25.58,20.76,1.5,synthetic_nonlinear,256.91,124.1,177.78,28.67,42.74,15400.81,247.57285714285712,212.49833333333333,237.39333333333335,9.337142857142908,19.51666666666668,142.39,6,0,0,0,0
Angul,2019-07-01,142.39,61.31,94.22,22.69,16.1,14.31,1.01,synthetic_nonlinear,214.04,95.86,150.4,25.58,37.23,9189.1396,242.71571428571428,212.63866666666667,227.42666666666665,-28.675714285714292,-13.386666666666656,136.2,7,0,1,0,0
Angul,2019-07-02,136.2,66.97,94.14,23.09,14.87,12.08,0.96,synthetic_nonlinear,142.39,61.31,94.22,16.1,22.69,3758.9161000000004,228.44571428571427,210.449,204.44666666666663,-86.05571428571429,-62.05666666666664,101.43,7,0,1,0,0
Angul,2019-07-03,101.43,45.64,70.86,16.73,9.91,10.23,0.72,synthetic_nonlinear,136.2,66.97,94.14,14.87,23.09,4484.9809,207.6957142857143,208.63433333333333,164.21,-71.49571428571431,-28.01000000000002,101.45,7,0,1,0,0
Angul,2019-07-04,101.45,45.27,74.0,19.97,12.26,9.34,0.7,synthetic_nonlinear,101.43,45.64,70.86,9.91,16.73,2083.0096,186.6057142857143,205.03433333333334,126.67333333333333,-85.17571428571429,-25.243333333333325,96.05,7,0,1,0,0
Angul,2019-07-05,96.05,39.57,64.12,15.41,9.92,9.59,0.67,synthetic_nonlinear,101.45,45.27,74.0,12.26,19.97,2049.3729000000003,166.25,201.01966666666667,113.02666666666666,-64.8,-11.576666666666654,108.07,7,0,1,0,0
Angul,2019-07-06,108.07,49.36,68.87,18.11,12.05,10.47,0.75,synthetic_nonlinear,96.05,39.57,64.12,9.92,15.41,1565.7849,149.78142857142856,197.921,99.64333333333333,-53.731428571428566,-3.5933333333333337,96.67,7,0,1,0,0
Angul,2019-07-07,96.67,44.62,66.98,17.15,10.56,8.53,0.69,synthetic_nonlinear,108.07,49.36,68.87,12.05,18.11,2436.4096,128.51857142857142,195.12166666666664,101.85666666666667,-20.448571428571427,6.213333333333324,112.67,7,0,1,0,0
Angul,2019-07-08,112.67,54.04,74.79,18.82,13.71,10.88,0.79,synthetic_nonlinear,96.67,44.62,66.98,10.56,17.15,1990.9443999999999,111.75142857142858,192.11,100.26333333333334,-15.081428571428575,-3.5933333333333337,97.96,7,0,1,0,0
Angul,2019-07-09,97.96,48.79,69.96,15.39,9.63,8.13,0.68,synthetic_nonlinear,112.67,54.04,74.79,13.71,18.82,2920.3215999999998,107.50571428571428,189.28866666666667,105.80333333333333,5.164285714285725,6.866666666666674,106.69,7,0,1,0,0
Angul,2019-07-10,106.69,54.5,68.4,15.81,13.59,10.76,0.74,synthetic_nonlinear,97.96,48.79,69.96,9.63,15.39,2380.4641,102.04285714285713,185.88666666666666,102.43333333333334,-4.0828571428571365,-4.473333333333343,92.37,7,0,1,0,0
Angul,2019-07-11,92.37,36.37,51.89,14.31,12.16,9.95,0.64,synthetic_nonlinear,106.69,54.5,68.4,13.59,15.81,2970.25,102.79428571428572,182.5693333333333,105.77333333333333,3.895714285714277,0.9166666666666714,81.68,7,0,1,0,0
Angul,2019-07-12,81.68,37.92,44.43,19.1,10.23,7.18,0.56,synthetic_nonlinear,92.37,36.37,51.89,12.16,14.31,1322.7768999999998,101.49714285714286,178.41366666666667,99.00666666666666,-9.127142857142857,-6.636666666666656,97.9,7,0,1,0,0
Angul,2019-07-13,97.9,44.59,66.08,17.31,11.57,9.11,0.69,synthetic_nonlinear,81.68,37.92,44.43,10.23,19.1,1437.9264,99.44428571428571,174.32799999999997,93.58,-17.764285714285705,-11.899999999999991,87.07,7,0,1,0,0
Angul,2019-07-14,87.07,38.4,56.0,14.15,10.99,7.71,0.59,synthetic_nonlinear,97.9,44.59,66.08,11.57,17.31,1988.2681000000002,97.99142857142856,171.04800000000003,90.65000000000002,-0.09142857142855121,7.249999999999986,154.85,7,0,1,0,0
Angul,2019-07-15,154.85,69.7,104.68,24.36,16.55,13.39,1.08,synthetic_nonlinear,87.07,38.4,56.0,10.99,14.15,1474.56,96.62,167.33933333333334,88.88333333333334,-9.550000000000011,-1.8133333333333468,120.21,7,0,1,0,0
Angul,2019-07-16,120.21,51.62,88.38,21.55,13.35,11.35,0.83,synthetic_nonlinear,154.85,69.7,104.68,16.55,24.36,4858.09,102.64571428571428,166.26233333333332,113.27333333333333,52.20428571428572,41.57666666666667,88.29,7,0,1,0,0
